1	10	2	3
1	10	3	4
1	10	4	5
1	10	5	6
1	10	6	7
1	10	7	8
1	10	8	9
1	19	3	5
1	19	5	7
1	19	7	9
1	19	9	11
1	19	11	13
1	19	13	15
1	19	15	17
1	28	4	7
1	28	7	10
1	28	10	13
1	28	13	16
1	28	16	19
1	28	19	22
1	28	22	25
1	37	5	9
1	37	9	13
1	37	13	17
1	37	17	21
1	37	21	25
1	37	25	29
1	37	29	33
1	37	29	65
1	46	6	11
1	46	11	16
1	46	16	21
1	46	21	26
1	46	26	31
1	46	31	36
1	46	31	68
1	46	36	41
1	46	68	73
1	55	7	13
1	55	13	19
1	55	19	25
1	55	25	31
1	55	31	37
1	55	31	69
1	55	37	43
1	55	43	49
1	55	69	75
1	55	75	81
1	64	8	15
1	64	15	22
1	64	22	29
1	64	29	36
1	64	29	68
1	64	36	43
1	64	43	50
1	64	50	57
1	64	68	75
1	64	75	82
1	64	82	89
2	11	3	4
2	11	4	5
2	11	5	6
2	11	6	7
2	11	7	8
2	11	8	9
2	11	9	10
2	20	4	6
2	20	6	8
2	20	8	10
2	20	10	12
2	20	12	14
2	20	14	16
2	20	16	18
2	29	5	8
2	29	8	11
2	29	11	14
2	29	14	17
2	29	17	20
2	29	20	23
2	29	23	26
2	38	6	10
2	38	10	14
2	38	14	18
2	38	18	22
2	38	22	26
2	38	26	30
2	38	30	34
2	38	30	66
2	47	7	12
2	47	12	17
2	47	17	22
2	47	22	27
2	47	27	32
2	47	32	37
2	47	32	69
2	47	37	42
2	47	69	74
2	56	8	14
2	56	14	20
2	56	20	26
2	56	26	32
2	56	32	38
2	56	32	70
2	56	38	44
2	56	44	50
2	56	70	76
2	56	76	82
3	12	4	5
3	12	5	6
3	12	6	7
3	12	7	8
3	12	8	9
3	12	9	10
3	12	10	11
3	21	5	7
3	21	7	9
3	21	9	11
3	21	11	13
3	21	13	15
3	21	15	17
3	21	17	19
3	30	6	9
3	30	9	12
3	30	12	15
3	30	15	18
3	30	18	21
3	30	21	24
3	30	24	27
3	39	7	11
3	39	11	15
3	39	15	19
3	39	19	23
3	39	23	27
3	39	27	31
3	39	31	35
3	39	31	67
3	48	8	13
3	48	13	18
3	48	18	23
3	48	23	28
3	48	28	33
3	48	28	65
3	48	33	38
3	48	38	43
3	48	65	70
3	48	70	75
3	57	9	15
3	57	15	21
3	57	21	27
3	57	27	33
3	57	27	65
3	57	33	39
3	57	39	45
3	57	45	51
3	57	65	71
3	57	71	77
3	57	77	83
4	13	5	6
4	13	6	7
4	13	7	8
4	13	8	9
4	13	9	10
4	13	10	11
4	13	11	12
4	22	6	8
4	22	8	10
4	22	10	12
4	22	12	14
4	22	14	16
4	22	16	18
4	22	18	20
4	31	7	10
4	31	10	13
4	31	13	16
4	31	16	19
4	31	19	22
4	31	22	25
4	31	25	28
4	40	8	12
4	40	12	16
4	40	16	20
4	40	20	24
4	40	24	28
4	40	28	32
4	40	32	36
4	40	32	68
4	49	9	14
4	49	14	19
4	49	19	24
4	49	24	29
4	49	29	34
4	49	29	66
4	49	34	39
4	49	39	44
4	49	66	71
4	49	71	76
4	58	10	16
4	58	16	22
4	58	22	28
4	58	28	34
4	58	28	66
4	58	34	40
4	58	40	46
4	58	46	52
4	58	66	72
4	58	72	78
4	58	78	84
5	14	6	7
5	14	7	8
5	14	8	9
5	14	9	10
5	14	10	11
5	14	11	12
5	14	12	13
5	23	7	9
5	23	9	11
5	23	11	13
5	23	13	15
5	23	15	17
5	23	17	19
5	23	19	21
5	32	8	11
5	32	11	14
5	32	14	17
5	32	17	20
5	32	20	23
5	32	23	26
5	32	26	29
5	41	9	13
5	41	13	17
5	41	17	21
5	41	21	25
5	41	25	29
5	41	29	33
5	41	29	65
5	41	33	37
5	41	65	69
5	50	10	15
5	50	15	20
5	50	20	25
5	50	25	30
5	50	30	35
5	50	30	67
5	50	35	40
5	50	40	45
5	50	67	72
5	50	72	77
5	59	11	17
5	59	17	23
5	59	23	29
5	59	29	35
5	59	29	67
5	59	35	41
5	59	41	47
5	59	47	53
5	59	67	73
5	59	73	79
5	59	79	85
6	15	7	8
6	15	8	9
6	15	9	10
6	15	10	11
6	15	11	12
6	15	12	13
6	15	13	14
6	24	8	10
6	24	10	12
6	24	12	14
6	24	14	16
6	24	16	18
6	24	18	20
6	24	20	22
6	33	9	12
6	33	12	15
6	33	15	18
6	33	18	21
6	33	21	24
6	33	24	27
6	33	27	30
6	42	10	14
6	42	14	18
6	42	18	22
6	42	22	26
6	42	26	30
6	42	30	34
6	42	30	66
6	42	34	38
6	42	66	70
6	51	11	16
6	51	16	21
6	51	21	26
6	51	26	31
6	51	31	36
6	51	31	68
6	51	36	41
6	51	41	46
6	51	68	73
6	51	73	78
6	60	12	18
6	60	18	24
6	60	24	30
6	60	30	36
6	60	30	68
6	60	36	42
6	60	42	48
6	60	48	54
6	60	68	74
6	60	74	80
6	60	80	86
7	16	8	9
7	16	9	10
7	16	10	11
7	16	11	12
7	16	12	13
7	16	13	14
7	16	14	15
7	25	9	11
7	25	11	13
7	25	13	15
7	25	15	17
7	25	17	19
7	25	19	21
7	25	21	23
7	34	10	13
7	34	13	16
7	34	16	19
7	34	19	22
7	34	22	25
7	34	25	28
7	34	28	31
7	43	11	15
7	43	15	19
7	43	19	23
7	43	23	27
7	43	27	31
7	43	31	35
7	43	31	67
7	43	35	39
7	43	67	71
7	52	12	17
7	52	17	22
7	52	22	27
7	52	27	32
7	52	32	37
7	52	32	69
7	52	37	42
7	52	42	47
7	52	69	74
7	52	74	79
7	61	13	19
7	61	19	25
7	61	25	31
7	61	31	37
7	61	31	69
7	61	37	43
7	61	43	49
7	61	49	55
7	61	69	75
7	61	75	81
7	61	81	87
8	17	9	10
8	17	10	11
8	17	11	12
8	17	12	13
8	17	13	14
8	17	14	15
8	17	15	16
8	26	10	12
8	26	12	14
8	26	14	16
8	26	16	18
8	26	18	20
8	26	20	22
8	26	22	24
8	35	11	14
8	35	14	17
8	35	17	20
8	35	20	23
8	35	23	26
8	35	26	29
8	35	29	32
8	44	12	16
8	44	16	20
8	44	20	24
8	44	24	28
8	44	28	32
8	44	32	36
8	44	32	68
8	44	36	40
8	44	68	72
8	53	13	18
8	53	18	23
8	53	23	28
8	53	28	33
8	53	28	65
8	53	33	38
8	53	38	43
8	53	43	48
8	53	65	70
8	53	70	75
8	53	75	80
8	62	14	20
8	62	20	26
8	62	26	32
8	62	32	38
8	62	32	70
8	62	38	44
8	62	44	50
8	62	50	56
8	62	70	76
8	62	76	82
8	62	82	88
9	18	10	11
9	18	11	12
9	18	12	13
9	18	13	14
9	18	14	15
9	18	15	16
9	18	16	17
9	27	11	13
9	27	13	15
9	27	15	17
9	27	17	19
9	27	19	21
9	27	21	23
9	27	23	25
9	36	12	15
9	36	15	18
9	36	18	21
9	36	21	24
9	36	24	27
9	36	27	30
9	36	30	33
9	36	30	65
9	45	13	17
9	45	17	21
9	45	21	25
9	45	25	29
9	45	29	33
9	45	29	65
9	45	33	37
9	45	37	41
9	45	65	69
9	45	69	73
9	54	14	19
9	54	19	24
9	54	24	29
9	54	29	34
9	54	29	66
9	54	34	39
9	54	39	44
9	54	44	49
9	54	66	71
9	54	71	76
9	54	76	81
9	63	15	21
9	63	21	27
9	63	27	33
9	63	27	65
9	63	33	39
9	63	39	45
9	63	45	51
9	63	51	57
9	63	65	71
9	63	71	77
9	63	77	83
9	63	83	89
10	19	11	12
10	19	12	13
10	19	13	14
10	19	14	15
10	19	15	16
10	19	16	17
10	19	17	18
10	28	12	14
10	28	14	16
10	28	16	18
10	28	18	20
10	28	20	22
10	28	22	24
10	28	24	26
10	37	13	16
10	37	16	19
10	37	19	22
10	37	22	25
10	37	25	28
10	37	28	31
10	37	31	34
10	37	31	66
10	46	14	18
10	46	18	22
10	46	22	26
10	46	26	30
10	46	30	34
10	46	30	66
10	46	34	38
10	46	38	42
10	46	66	70
10	46	70	74
10	55	15	20
10	55	20	25
10	55	25	30
10	55	30	35
10	55	30	67
10	55	35	40
10	55	40	45
10	55	45	50
10	55	67	72
10	55	72	77
10	55	77	82
10	64	16	22
10	64	22	28
10	64	28	34
10	64	28	66
10	64	34	40
10	64	40	46
10	64	46	52
10	64	52	58
10	64	66	72
10	64	72	78
10	64	78	84
10	64	84	90
11	20	12	13
11	20	13	14
11	20	14	15
11	20	15	16
11	20	16	17
11	20	17	18
11	20	18	19
11	29	13	15
11	29	15	17
11	29	17	19
11	29	19	21
11	29	21	23
11	29	23	25
11	29	25	27
11	38	14	17
11	38	17	20
11	38	20	23
11	38	23	26
11	38	26	29
11	38	29	32
11	38	32	35
11	38	32	67
11	47	15	19
11	47	19	23
11	47	23	27
11	47	27	31
11	47	31	35
11	47	31	67
11	47	35	39
11	47	39	43
11	47	67	71
11	47	71	75
11	56	16	21
11	56	21	26
11	56	26	31
11	56	31	36
11	56	31	68
11	56	36	41
11	56	41	46
11	56	46	51
11	56	68	73
11	56	73	78
11	56	78	83
12	21	13	14
12	21	14	15
12	21	15	16
12	21	16	17
12	21	17	18
12	21	18	19
12	21	19	20
12	30	14	16
12	30	16	18
12	30	18	20
12	30	20	22
12	30	22	24
12	30	24	26
12	30	26	28
12	39	15	18
12	39	18	21
12	39	21	24
12	39	24	27
12	39	27	30
12	39	30	33
12	39	30	65
12	39	33	36
12	39	65	68
12	48	16	20
12	48	20	24
12	48	24	28
12	48	28	32
12	48	32	36
12	48	32	68
12	48	36	40
12	48	40	44
12	48	68	72
12	48	72	76
12	57	17	22
12	57	22	27
12	57	27	32
12	57	32	37
12	57	32	69
12	57	37	42
12	57	42	47
12	57	47	52
12	57	69	74
12	57	74	79
12	57	79	84
13	22	14	15
13	22	15	16
13	22	16	17
13	22	17	18
13	22	18	19
13	22	19	20
13	22	20	21
13	31	15	17
13	31	17	19
13	31	19	21
13	31	21	23
13	31	23	25
13	31	25	27
13	31	27	29
13	40	16	19
13	40	19	22
13	40	22	25
13	40	25	28
13	40	28	31
13	40	31	34
13	40	31	66
13	40	34	37
13	40	66	69
13	49	17	21
13	49	21	25
13	49	25	29
13	49	29	33
13	49	29	65
13	49	33	37
13	49	37	41
13	49	41	45
13	49	65	69
13	49	69	73
13	49	73	77
13	58	18	23
13	58	23	28
13	58	28	33
13	58	28	65
13	58	33	38
13	58	38	43
13	58	43	48
13	58	48	53
13	58	65	70
13	58	70	75
13	58	75	80
13	58	80	85
14	23	15	16
14	23	16	17
14	23	17	18
14	23	18	19
14	23	19	20
14	23	20	21
14	23	21	22
14	32	16	18
14	32	18	20
14	32	20	22
14	32	22	24
14	32	24	26
14	32	26	28
14	32	28	30
14	41	17	20
14	41	20	23
14	41	23	26
14	41	26	29
14	41	29	32
14	41	32	35
14	41	32	67
14	41	35	38
14	41	67	70
14	50	18	22
14	50	22	26
14	50	26	30
14	50	30	34
14	50	30	66
14	50	34	38
14	50	38	42
14	50	42	46
14	50	66	70
14	50	70	74
14	50	74	78
14	59	19	24
14	59	24	29
14	59	29	34
14	59	29	66
14	59	34	39
14	59	39	44
14	59	44	49
14	59	49	54
14	59	66	71
14	59	71	76
14	59	76	81
14	59	81	86
15	24	16	17
15	24	17	18
15	24	18	19
15	24	19	20
15	24	20	21
15	24	21	22
15	24	22	23
15	33	17	19
15	33	19	21
15	33	21	23
15	33	23	25
15	33	25	27
15	33	27	29
15	33	29	31
15	42	18	21
15	42	21	24
15	42	24	27
15	42	27	30
15	42	30	33
15	42	30	65
15	42	33	36
15	42	36	39
15	42	65	68
15	42	68	71
15	51	19	23
15	51	23	27
15	51	27	31
15	51	31	35
15	51	31	67
15	51	35	39
15	51	39	43
15	51	43	47
15	51	67	71
15	51	71	75
15	51	75	79
15	60	20	25
15	60	25	30
15	60	30	35
15	60	30	67
15	60	35	40
15	60	40	45
15	60	45	50
15	60	50	55
15	60	67	72
15	60	72	77
15	60	77	82
15	60	82	87
16	25	17	18
16	25	18	19
16	25	19	20
16	25	20	21
16	25	21	22
16	25	22	23
16	25	23	24
16	34	18	20
16	34	20	22
16	34	22	24
16	34	24	26
16	34	26	28
16	34	28	30
16	34	30	32
16	43	19	22
16	43	22	25
16	43	25	28
16	43	28	31
16	43	31	34
16	43	31	66
16	43	34	37
16	43	37	40
16	43	66	69
16	43	69	72
16	52	20	24
16	52	24	28
16	52	28	32
16	52	32	36
16	52	32	68
16	52	36	40
16	52	40	44
16	52	44	48
16	52	68	72
16	52	72	76
16	52	76	80
16	61	21	26
16	61	26	31
16	61	31	36
16	61	31	68
16	61	36	41
16	61	41	46
16	61	46	51
16	61	51	56
16	61	68	73
16	61	73	78
16	61	78	83
16	61	83	88
17	26	18	19
17	26	19	20
17	26	20	21
17	26	21	22
17	26	22	23
17	26	23	24
17	26	24	25
17	35	19	21
17	35	21	23
17	35	23	25
17	35	25	27
17	35	27	29
17	35	29	31
17	35	31	33
17	35	31	65
17	44	20	23
17	44	23	26
17	44	26	29
17	44	29	32
17	44	32	35
17	44	32	67
17	44	35	38
17	44	38	41
17	44	67	70
17	44	70	73
17	53	21	25
17	53	25	29
17	53	29	33
17	53	29	65
17	53	33	37
17	53	37	41
17	53	41	45
17	53	45	49
17	53	65	69
17	53	69	73
17	53	73	77
17	53	77	81
17	62	22	27
17	62	27	32
17	62	32	37
17	62	32	69
17	62	37	42
17	62	42	47
17	62	47	52
17	62	52	57
17	62	69	74
17	62	74	79
17	62	79	84
17	62	84	89
18	27	19	20
18	27	20	21
18	27	21	22
18	27	22	23
18	27	23	24
18	27	24	25
18	27	25	26
18	36	20	22
18	36	22	24
18	36	24	26
18	36	26	28
18	36	28	30
18	36	30	32
18	36	32	34
18	36	32	66
18	45	21	24
18	45	24	27
18	45	27	30
18	45	30	33
18	45	30	65
18	45	33	36
18	45	36	39
18	45	39	42
18	45	65	68
18	45	68	71
18	45	71	74
18	54	22	26
18	54	26	30
18	54	30	34
18	54	30	66
18	54	34	38
18	54	38	42
18	54	42	46
18	54	46	50
18	54	66	70
18	54	70	74
18	54	74	78
18	54	78	82
18	63	23	28
18	63	28	33
18	63	28	65
18	63	33	38
18	63	38	43
18	63	43	48
18	63	48	53
18	63	53	58
18	63	65	70
18	63	70	75
18	63	75	80
18	63	80	85
18	63	85	90
19	28	20	21
19	28	21	22
19	28	22	23
19	28	23	24
19	28	24	25
19	28	25	26
19	28	26	27
19	37	21	23
19	37	23	25
19	37	25	27
19	37	27	29
19	37	29	31
19	37	31	33
19	37	31	65
19	37	33	35
19	37	65	67
19	46	22	25
19	46	25	28
19	46	28	31
19	46	31	34
19	46	31	66
19	46	34	37
19	46	37	40
19	46	40	43
19	46	66	69
19	46	69	72
19	46	72	75
19	55	23	27
19	55	27	31
19	55	31	35
19	55	31	67
19	55	35	39
19	55	39	43
19	55	43	47
19	55	47	51
19	55	67	71
19	55	71	75
19	55	75	79
19	55	79	83
19	64	24	29
19	64	29	34
19	64	29	66
19	64	34	39
19	64	39	44
19	64	44	49
19	64	49	54
19	64	54	59
19	64	66	71
19	64	71	76
19	64	76	81
19	64	81	86
19	64	86	91
20	29	21	22
20	29	22	23
20	29	23	24
20	29	24	25
20	29	25	26
20	29	26	27
20	29	27	28
20	38	22	24
20	38	24	26
20	38	26	28
20	38	28	30
20	38	30	32
20	38	32	34
20	38	32	66
20	38	34	36
20	38	66	68
20	47	23	26
20	47	26	29
20	47	29	32
20	47	32	35
20	47	32	67
20	47	35	38
20	47	38	41
20	47	41	44
20	47	67	70
20	47	70	73
20	47	73	76
20	56	24	28
20	56	28	32
20	56	32	36
20	56	32	68
20	56	36	40
20	56	40	44
20	56	44	48
20	56	48	52
20	56	68	72
20	56	72	76
20	56	76	80
20	56	80	84
21	30	22	23
21	30	23	24
21	30	24	25
21	30	25	26
21	30	26	27
21	30	27	28
21	30	28	29
21	39	23	25
21	39	25	27
21	39	27	29
21	39	29	31
21	39	31	33
21	39	31	65
21	39	33	35
21	39	35	37
21	39	65	67
21	39	67	69
21	48	24	27
21	48	27	30
21	48	30	33
21	48	30	65
21	48	33	36
21	48	36	39
21	48	39	42
21	48	42	45
21	48	65	68
21	48	68	71
21	48	71	74
21	48	74	77
21	57	25	29
21	57	29	33
21	57	29	65
21	57	33	37
21	57	37	41
21	57	41	45
21	57	45	49
21	57	49	53
21	57	65	69
21	57	69	73
21	57	73	77
21	57	77	81
21	57	81	85
22	31	23	24
22	31	24	25
22	31	25	26
22	31	26	27
22	31	27	28
22	31	28	29
22	31	29	30
22	40	24	26
22	40	26	28
22	40	28	30
22	40	30	32
22	40	32	34
22	40	32	66
22	40	34	36
22	40	36	38
22	40	66	68
22	40	68	70
22	49	25	28
22	49	28	31
22	49	31	34
22	49	31	66
22	49	34	37
22	49	37	40
22	49	40	43
22	49	43	46
22	49	66	69
22	49	69	72
22	49	72	75
22	49	75	78
22	58	26	30
22	58	30	34
22	58	30	66
22	58	34	38
22	58	38	42
22	58	42	46
22	58	46	50
22	58	50	54
22	58	66	70
22	58	70	74
22	58	74	78
22	58	78	82
22	58	82	86
23	32	24	25
23	32	25	26
23	32	26	27
23	32	27	28
23	32	28	29
23	32	29	30
23	32	30	31
23	41	25	27
23	41	27	29
23	41	29	31
23	41	31	33
23	41	31	65
23	41	33	35
23	41	35	37
23	41	37	39
23	41	65	67
23	41	67	69
23	41	69	71
23	50	26	29
23	50	29	32
23	50	32	35
23	50	32	67
23	50	35	38
23	50	38	41
