65	74	66	67
65	74	67	68
65	74	68	69
65	74	69	70
65	74	70	71
65	74	71	72
65	74	72	73
65	83	67	69
65	83	69	71
65	83	71	73
65	83	73	75
65	83	75	77
65	83	77	79
65	83	79	81
65	92	68	71
65	92	71	74
65	92	74	77
65	92	77	80
65	92	80	83
65	92	83	86
65	92	86	89
66	75	67	68
66	75	68	69
66	75	69	70
66	75	70	71
66	75	71	72
66	75	72	73
66	75	73	74
66	84	68	70
66	84	70	72
66	84	72	74
66	84	74	76
66	84	76	78
66	84	78	80
66	84	80	82
66	93	69	72
66	93	72	75
66	93	75	78
66	93	78	81
66	93	81	84
66	93	84	87
66	93	87	90
67	76	68	69
67	76	69	70
67	76	70	71
67	76	71	72
67	76	72	73
67	76	73	74
67	76	74	75
67	85	69	71
67	85	71	73
67	85	73	75
67	85	75	77
67	85	77	79
67	85	79	81
67	85	81	83
67	94	70	73
67	94	73	76
67	94	76	79
67	94	79	82
67	94	82	85
67	94	85	88
67	94	88	91
68	77	69	70
68	77	70	71
68	77	71	72
68	77	72	73
68	77	73	74
68	77	74	75
68	77	75	76
68	86	70	72
68	86	72	74
68	86	74	76
68	86	76	78
68	86	78	80
68	86	80	82
68	86	82	84
68	95	71	74
68	95	74	77
68	95	77	80
68	95	80	83
68	95	83	86
68	95	86	89
68	95	89	92
69	78	70	71
69	78	71	72
69	78	72	73
69	78	73	74
69	78	74	75
69	78	75	76
69	78	76	77
69	87	71	73
69	87	73	75
69	87	75	77
69	87	77	79
69	87	79	81
69	87	81	83
69	87	83	85
69	96	72	75
69	96	75	78
69	96	78	81
69	96	81	84
69	96	84	87
69	96	87	90
69	96	90	93
70	79	71	72
70	79	72	73
70	79	73	74
70	79	74	75
70	79	75	76
70	79	76	77
70	79	77	78
70	88	72	74
70	88	74	76
70	88	76	78
70	88	78	80
70	88	80	82
70	88	82	84
70	88	84	86
71	80	72	73
71	80	73	74
71	80	74	75
71	80	75	76
71	80	76	77
71	80	77	78
71	80	78	79
71	89	73	75
71	89	75	77
71	89	77	79
71	89	79	81
71	89	81	83
71	89	83	85
71	89	85	87
72	81	73	74
72	81	74	75
72	81	75	76
72	81	76	77
72	81	77	78
72	81	78	79
72	81	79	80
72	90	74	76
72	90	76	78
72	90	78	80
72	90	80	82
72	90	82	84
72	90	84	86
72	90	86	88
73	82	74	75
73	82	75	76
73	82	76	77
73	82	77	78
73	82	78	79
73	82	79	80
73	82	80	81
73	91	75	77
73	91	77	79
73	91	79	81
73	91	81	83
73	91	83	85
73	91	85	87
73	91	87	89
74	83	75	76
74	83	76	77
74	83	77	78
74	83	78	79
74	83	79	80
74	83	80	81
74	83	81	82
74	92	76	78
74	92	78	80
74	92	80	82
74	92	82	84
74	92	84	86
74	92	86	88
74	92	88	90
75	84	76	77
75	84	77	78
75	84	78	79
75	84	79	80
75	84	80	81
75	84	81	82
75	84	82	83
75	93	77	79
75	93	79	81
75	93	81	83
75	93	83	85
75	93	85	87
75	93	87	89
75	93	89	91
76	85	77	78
76	85	78	79
76	85	79	80
76	85	80	81
76	85	81	82
76	85	82	83
76	85	83	84
76	94	78	80
76	94	80	82
76	94	82	84
76	94	84	86
76	94	86	88
76	94	88	90
76	94	90	92
77	86	78	79
77	86	79	80
77	86	80	81
77	86	81	82
77	86	82	83
77	86	83	84
77	86	84	85
77	95	79	81
77	95	81	83
77	95	83	85
77	95	85	87
77	95	87	89
77	95	89	91
77	95	91	93
78	87	79	80
78	87	80	81
78	87	81	82
78	87	82	83
78	87	83	84
78	87	84	85
78	87	85	86
78	96	80	82
78	96	82	84
78	96	84	86
78	96	86	88
78	96	88	90
78	96	90	92
78	96	92	94
79	88	80	81
79	88	81	82
79	88	82	83
79	88	83	84
79	88	84	85
79	88	85	86
79	88	86	87
80	89	81	82
80	89	82	83
80	89	83	84
80	89	84	85
80	89	85	86
80	89	86	87
80	89	87	88
81	90	82	83
81	90	83	84
81	90	84	85
81	90	85	86
81	90	86	87
81	90	87	88
81	90	88	89
82	91	83	84
82	91	84	85
82	91	85	86
82	91	86	87
82	91	87	88
82	91	88	89
82	91	89	90
83	92	84	85
83	92	85	86
83	92	86	87
83	92	87	88
83	92	88	89
83	92	89	90
83	92	90	91
84	93	85	86
84	93	86	87
84	93	87	88
84	93	88	89
84	93	89	90
84	93	90	91
84	93	91	92
85	94	86	87
85	94	87	88
85	94	88	89
85	94	89	90
85	94	90	91
85	94	91	92
85	94	92	93
86	95	87	88
86	95	88	89
86	95	89	90
86	95	90	91
86	95	91	92
86	95	92	93
86	95	93	94
87	96	88	89
87	96	89	90
87	96	90	91
87	96	91	92
87	96	92	93
87	96	93	94
87	96	94	95
