33	42	5	6
33	42	34	35
33	42	35	36
33	42	36	37
33	42	37	38
33	42	38	39
33	42	39	40
33	42	40	41
33	42	69	70
33	42	101	102
33	51	9	11
33	51	35	37
33	51	37	39
33	51	39	41
33	51	41	43
33	51	43	45
33	51	45	47
33	51	47	49
33	51	73	75
33	51	105	107
33	60	13	16
33	60	36	39
33	60	39	42
33	60	42	45
33	60	45	48
33	60	48	51
33	60	51	54
33	60	54	57
33	60	77	80
33	60	109	112
34	43	6	7
34	43	35	36
34	43	36	37
34	43	37	38
34	43	38	39
34	43	39	40
34	43	40	41
34	43	41	42
34	43	70	71
34	43	102	103
34	52	10	12
34	52	36	38
34	52	38	40
34	52	40	42
34	52	42	44
34	52	44	46
34	52	46	48
34	52	48	50
34	52	74	76
34	52	106	108
34	61	14	17
34	61	37	40
34	61	40	43
34	61	43	46
34	61	46	49
34	61	49	52
34	61	52	55
34	61	55	58
34	61	78	81
34	61	110	113
35	44	7	8
35	44	36	37
35	44	37	38
35	44	38	39
35	44	39	40
35	44	40	41
35	44	41	42
35	44	42	43
35	44	71	72
35	44	103	104
35	53	11	13
35	53	37	39
35	53	39	41
35	53	41	43
35	53	43	45
35	53	45	47
35	53	47	49
35	53	49	51
35	53	75	77
35	53	107	109
35	62	15	18
35	62	38	41
35	62	41	44
35	62	44	47
35	62	47	50
35	62	50	53
35	62	53	56
35	62	56	59
35	62	79	82
35	62	111	114
36	45	8	9
36	45	37	38
36	45	38	39
36	45	39	40
36	45	40	41
36	45	41	42
36	45	42	43
36	45	43	44
36	45	72	73
36	45	104	105
36	54	12	14
36	54	38	40
36	54	40	42
36	54	42	44
36	54	44	46
36	54	46	48
36	54	48	50
36	54	50	52
36	54	76	78
36	54	108	110
36	63	16	19
36	63	39	42
36	63	42	45
36	63	45	48
36	63	48	51
36	63	51	54
36	63	54	57
36	63	57	60
36	63	80	83
36	63	112	115
37	46	9	10
37	46	38	39
37	46	39	40
37	46	40	41
37	46	41	42
37	46	42	43
37	46	43	44
37	46	44	45
37	46	73	74
37	46	105	106
37	55	13	15
37	55	39	41
37	55	41	43
37	55	43	45
37	55	45	47
37	55	47	49
37	55	49	51
37	55	51	53
37	55	77	79
37	55	109	111
37	64	17	20
37	64	40	43
37	64	43	46
37	64	46	49
37	64	49	52
37	64	52	55
37	64	55	58
37	64	58	61
37	64	81	84
37	64	113	116
38	47	10	11
38	47	39	40
38	47	40	41
38	47	41	42
38	47	42	43
38	47	43	44
38	47	44	45
38	47	45	46
38	47	74	75
38	47	106	107
38	56	14	16
38	56	40	42
38	56	42	44
38	56	44	46
38	56	46	48
38	56	48	50
38	56	50	52
38	56	52	54
38	56	78	80
38	56	110	112
39	48	11	12
39	48	40	41
39	48	41	42
39	48	42	43
39	48	43	44
39	48	44	45
39	48	45	46
39	48	46	47
39	48	75	76
39	48	107	108
39	57	15	17
39	57	41	43
39	57	43	45
39	57	45	47
39	57	47	49
39	57	49	51
39	57	51	53
39	57	53	55
39	57	79	81
39	57	111	113
40	49	12	13
40	49	41	42
40	49	42	43
40	49	43	44
40	49	44	45
40	49	45	46
40	49	46	47
40	49	47	48
40	49	76	77
40	49	108	109
40	58	16	18
40	58	42	44
40	58	44	46
40	58	46	48
40	58	48	50
40	58	50	52
40	58	52	54
40	58	54	56
40	58	80	82
40	58	112	114
41	50	13	14
41	50	42	43
41	50	43	44
41	50	44	45
41	50	45	46
41	50	46	47
41	50	47	48
41	50	48	49
41	50	77	78
41	50	109	110
41	59	17	19
41	59	43	45
41	59	45	47
41	59	47	49
41	59	49	51
41	59	51	53
41	59	53	55
41	59	55	57
41	59	81	83
41	59	113	115
42	51	14	15
42	51	43	44
42	51	44	45
42	51	45	46
42	51	46	47
42	51	47	48
42	51	48	49
42	51	49	50
42	51	78	79
42	51	110	111
42	60	18	20
42	60	44	46
42	60	46	48
42	60	48	50
42	60	50	52
42	60	52	54
42	60	54	56
42	60	56	58
42	60	82	84
42	60	114	116
43	52	15	16
43	52	44	45
43	52	45	46
43	52	46	47
43	52	47	48
43	52	48	49
43	52	49	50
43	52	50	51
43	52	79	80
43	52	111	112
43	61	19	21
43	61	45	47
43	61	47	49
43	61	49	51
43	61	51	53
43	61	53	55
43	61	55	57
43	61	57	59
43	61	83	85
43	61	115	117
44	53	16	17
44	53	45	46
44	53	46	47
44	53	47	48
44	53	48	49
44	53	49	50
44	53	50	51
44	53	51	52
44	53	80	81
44	53	112	113
44	62	20	22
44	62	46	48
44	62	48	50
44	62	50	52
44	62	52	54
44	62	54	56
44	62	56	58
44	62	58	60
44	62	84	86
44	62	116	118
45	54	17	18
45	54	46	47
45	54	47	48
45	54	48	49
45	54	49	50
45	54	50	51
45	54	51	52
45	54	52	53
45	54	81	82
45	54	113	114
45	63	21	23
45	63	47	49
45	63	49	51
45	63	51	53
45	63	53	55
45	63	55	57
45	63	57	59
45	63	59	61
45	63	85	87
45	63	117	119
46	55	18	19
46	55	47	48
46	55	48	49
46	55	49	50
46	55	50	51
46	55	51	52
46	55	52	53
46	55	53	54
46	55	82	83
46	55	114	115
46	64	22	24
46	64	48	50
46	64	50	52
46	64	52	54
46	64	54	56
46	64	56	58
46	64	58	60
46	64	60	62
46	64	86	88
46	64	118	120
47	56	19	20
47	56	48	49
47	56	49	50
47	56	50	51
47	56	51	52
47	56	52	53
47	56	53	54
47	56	54	55
47	56	83	84
47	56	115	116
48	57	20	21
48	57	49	50
48	57	50	51
48	57	51	52
48	57	52	53
48	57	53	54
48	57	54	55
48	57	55	56
48	57	84	85
48	57	116	117
49	58	21	22
49	58	50	51
49	58	51	52
49	58	52	53
49	58	53	54
49	58	54	55
49	58	55	56
49	58	56	57
49	58	85	86
49	58	117	118
50	59	22	23
50	59	51	52
50	59	52	53
50	59	53	54
50	59	54	55
50	59	55	56
50	59	56	57
50	59	57	58
50	59	86	87
50	59	118	119
51	60	23	24
51	60	52	53
51	60	53	54
51	60	54	55
51	60	55	56
51	60	56	57
51	60	57	58
51	60	58	59
51	60	87	88
51	60	119	120
52	61	24	25
52	61	53	54
52	61	54	55
52	61	55	56
52	61	56	57
52	61	57	58
52	61	58	59
52	61	59	60
52	61	88	89
52	61	120	121
53	62	25	26
53	62	54	55
53	62	55	56
53	62	56	57
53	62	57	58
53	62	58	59
53	62	59	60
53	62	60	61
53	62	89	90
53	62	121	122
54	63	26	27
54	63	55	56
54	63	56	57
54	63	57	58
54	63	58	59
54	63	59	60
54	63	60	61
54	63	61	62
54	63	90	91
54	63	122	123
55	64	27	28
55	64	56	57
55	64	57	58
55	64	58	59
55	64	59	60
55	64	60	61
55	64	61	62
55	64	62	63
55	64	91	92
55	64	123	124
65	74	5	6
65	74	37	38
65	74	66	67
65	74	67	68
65	74	68	69
65	74	69	70
65	74	70	71
65	74	71	72
65	74	72	73
65	74	101	102
65	83	9	11
65	83	41	43
65	83	67	69
65	83	69	71
65	83	71	73
65	83	73	75
65	83	75	77
65	83	77	79
65	83	79	81
65	83	105	107
65	92	13	16
65	92	45	48
65	92	68	71
65	92	71	74
65	92	74	77
65	92	77	80
65	92	80	83
65	92	83	86
65	92	86	89
65	92	109	112
66	75	6	7
66	75	38	39
66	75	67	68
66	75	68	69
66	75	69	70
66	75	70	71
66	75	71	72
66	75	72	73
66	75	73	74
66	75	102	103
66	84	10	12
66	84	42	44
66	84	68	70
66	84	70	72
66	84	72	74
66	84	74	76
66	84	76	78
66	84	78	80
66	84	80	82
66	84	106	108
66	93	14	17
66	93	46	49
66	93	69	72
66	93	72	75
66	93	75	78
66	93	78	81
66	93	81	84
66	93	84	87
66	93	87	90
66	93	110	113
67	76	7	8
67	76	39	40
67	76	68	69
67	76	69	70
67	76	70	71
67	76	71	72
67	76	72	73
67	76	73	74
67	76	74	75
67	76	103	104
67	85	11	13
67	85	43	45
67	85	69	71
67	85	71	73
67	85	73	75
67	85	75	77
67	85	77	79
67	85	79	81
67	85	81	83
67	85	107	109
67	94	15	18
67	94	47	50
67	94	70	73
67	94	73	76
67	94	76	79
67	94	79	82
67	94	82	85
67	94	85	88
67	94	88	91
67	94	111	114
68	77	8	9
68	77	40	41
68	77	69	70
68	77	70	71
68	77	71	72
68	77	72	73
68	77	73	74
68	77	74	75
68	77	75	76
68	77	104	105
68	86	12	14
68	86	44	46
68	86	70	72
68	86	72	74
68	86	74	76
68	86	76	78
68	86	78	80
68	86	80	82
68	86	82	84
68	86	108	110
68	95	16	19
68	95	48	51
68	95	71	74
68	95	74	77
68	95	77	80
68	95	80	83
68	95	83	86
68	95	86	89
68	95	89	92
68	95	112	115
69	78	9	10
69	78	41	42
69	78	70	71
69	78	71	72
