63# Number of electrodes
# x z
0.0	142.095
4.0	142.213
6.0	142.427
8.0	142.645
10.0	142.69
12.0	142.73
14.0	142.835
16.0	142.88
18.0	142.86
20.0	142.785
22.0	142.73
24.0	142.733
26.0	142.775
28.0	142.86
30.0	142.9
32.0	142.9
34.0	142.955
36.0	142.96
38.0	142.955
40.0	142.9
42.0	142.955
44.0	142.843
46.0	142.845
48.0	142.88
50.0	142.93
52.0	142.91
54.0	142.9
56.0	142.895
58.0	142.885
60.0	142.95
62.0	142.938
64.0	142.937
66.0	142.91
68.0	142.847
70.0	142.855
72.0	142.857
74.0	142.88
76.0	142.91
78.0	142.903
80.0	142.98
82.0	142.965
84.0	142.96
86.0	143.017
88.0	143.04
90.0	143.06
92.0	143.0
94.0	142.99
96.0	142.98
98.0	142.92
100.0	142.88
102.0	142.893
104.0	142.91
106.0	142.92
108.0	142.95
110.0	142.965
112.0	143.03
114.0	143.095
116.0	143.155
118.0	143.17
120.0	143.255
122.0	143.28
124.0	143.37
126.0	143.264
1321# Number of data
# a b m n rho err
54.0	63.0	59.0	60.0	1.3741	0.018060604580027725
54.0	63.0	58.0	59.0	1.39957	0.017747756897231216
54.0	63.0	57.0	58.0	1.58625	0.015761440195433324
53.0	62.0	59.0	60.0	2.04746	0.01240693386295477
53.0	62.0	58.0	59.0	1.48514	0.01677528631193776
53.0	62.0	57.0	58.0	1.26024	0.01961376581249332
53.0	62.0	56.0	57.0	1.82721	0.013797619565365873
52.0	61.0	59.0	60.0	5.89605	0.004876118059665612
52.0	61.0	58.0	59.0	2.44412	0.010534539095773362
52.0	61.0	56.0	57.0	1.49627	0.0166569726864879
52.0	61.0	55.0	56.0	1.93029	0.013107252050261413
51.0	60.0	58.0	59.0	6.40164	0.004559698711163977
51.0	60.0	56.0	57.0	1.72805	0.014539456944315481
51.0	60.0	55.0	56.0	1.57229	0.015893660481640943
51.0	60.0	54.0	55.0	1.89878	0.013310332518347916
50.0	59.0	56.0	57.0	2.86318	0.0091199770736289
50.0	59.0	55.0	56.0	1.77344	0.01418958884908523
50.0	59.0	51.0	52.0	11.4222	0.002937783616605557
49.0	58.0	50.0	51.0	12.9505	0.0026937277348770246
53.0	62.0	60.0	61.0	5.04773	0.005549434770980484
53.0	62.0	55.0	56.0	3.29643	0.008035643203067657
48.0	57.0	55.0	56.0	7.31936	0.004097037806780969
48.0	57.0	51.0	52.0	2.0132	0.012603270782559134
48.0	57.0	50.0	51.0	4.36372	0.006282979194960245
48.0	57.0	49.0	50.0	12.2944	0.0027910681344552614
52.0	61.0	54.0	55.0	3.20564	0.008238596621907368
47.0	56.0	54.0	55.0	7.40451	0.004059924283755277
47.0	56.0	52.0	53.0	1.82797	0.013792244632713887
47.0	56.0	50.0	51.0	2.32119	0.011046387823201291
47.0	56.0	49.0	50.0	4.09288	0.0066411942870601
52.0	61.0	53.0	54.0	8.94034	0.0035118874490503173
47.0	56.0	53.0	54.0	2.8716	0.009095785926819857
47.0	56.0	48.0	49.0	13.7523	0.0025873817396359472
46.0	55.0	51.0	52.0	1.84599	0.013666098674338958
46.0	55.0	50.0	51.0	1.80738	0.01393946055105131
46.0	55.0	49.0	50.0	2.06092	0.012331583480313338
51.0	60.0	53.0	54.0	3.5223	0.007576122256135269
46.0	55.0	53.0	54.0	7.90154	0.003859250103343783
46.0	55.0	48.0	49.0	4.34211	0.006309920214779049
51.0	60.0	52.0	53.0	11.909	0.0028532474644708226
46.0	55.0	52.0	53.0	3.17199	0.008316769386740239
46.0	55.0	47.0	48.0	13.6939	0.0025947070717478957
45.0	63.0	59.0	61.0	2.70872	0.009590434389398817
45.0	63.0	55.0	57.0	0.663279	0.036483700989909155
45.0	63.0	51.0	53.0	0.649849	0.03721971193432853
45.0	63.0	49.0	51.0	1.42126	0.01749017914092815
45.0	63.0	47.0	49.0	5.78051	0.0049561976809437734
45.0	54.0	48.0	49.0	2.14306	0.011892268314150783
45.0	54.0	52.0	53.0	8.37881	0.003688960939425253
45.0	54.0	47.0	48.0	4.30697	0.006354306219095355
45.0	54.0	51.0	52.0	3.12061	0.00843938330092279
45.0	54.0	46.0	47.0	13.5195	0.00261695941038112
44.0	62.0	58.0	60.0	2.83815	0.009192737262054822
44.0	62.0	56.0	58.0	1.07914	0.022759372081381582
44.0	62.0	54.0	56.0	0.626012	0.03860383098184946
44.0	53.0	49.0	50.0	1.85273	0.013619546991999085
44.0	53.0	48.0	49.0	1.59279	0.01570029468781173
44.0	53.0	47.0	48.0	2.10009	0.012117801304568422
43.0	61.0	53.0	55.0	0.615244	0.039264253637984206
43.0	61.0	49.0	51.0	0.637053	0.03794984694402401
43.0	52.0	49.0	50.0	3.6215	0.007392420291139873
43.0	52.0	47.0	48.0	1.6045	0.015592057720513884
43.0	52.0	46.0	47.0	2.17132	0.011748808271200306
42.0	60.0	54.0	56.0	1.2492	0.01977941938250004
42.0	60.0	48.0	50.0	0.596864	0.04044658632642791
42.0	60.0	44.0	46.0	5.85025	0.004907483172693763
41.0	59.0	55.0	57.0	3.92929	0.006881481477671961
41.0	59.0	53.0	55.0	1.22645	0.020130184614893916
41.0	59.0	51.0	53.0	0.628993	0.03842499682663897
41.0	59.0	49.0	51.0	0.488556	0.04922038696332112
41.0	59.0	45.0	47.0	1.42371	0.017461577695771956
41.0	59.0	43.0	45.0	5.85008	0.004907600508254455
41.0	50.0	48.0	49.0	12.3646	0.002780159593563969
